PROT.1109.6095431.0001i_00209	PROT.1109.6095431.0001i_00209 153 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02776	PROT.1109.6095431.0001i_02776 606 NA 	 recombinase family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068588541.1 	 NA	
PROT.1109.6095431.0001i_02777	PROT.1109.6095431.0001i_02777 348 NA 	 helix-turn-helix transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_013124624.1 	 NA	
PROT.1109.6095431.0001i_02778	PROT.1109.6095431.0001i_02778 2115 ovoA 	 5-histidylcysteine sulfoxide synthase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068588544.1 	 NA	
PROT.1109.6095431.0001i_02779	PROT.1109.6095431.0001i_02779 1185 NA 	 ADP-ribosylglycohydrolase family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068588548.1 	 NA	
PROT.1109.6095431.0001i_02780	PROT.1109.6095431.0001i_02780 663 NA 	 DsbA family oxidoreductase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068588550.1 	 NA	
PROT.1109.6095431.0001i_02781	PROT.1109.6095431.0001i_02781 294 NA 	 helix-turn-helix transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_006379425.1 	 NA	
PROT.1109.6095431.0001i_02782	PROT.1109.6095431.0001i_02782 318 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_162835797.1 	 NA	
PROT.1109.6095431.0001i_02783	PROT.1109.6095431.0001i_02783 771 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_006379424.1 	 NA	
PROT.1109.6095431.0001i_02784	PROT.1109.6095431.0001i_02784 285 NA 	 helix-turn-helix domain-containing protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_001247107.1 	 NA	
PROT.1109.6095431.0001i_02785	PROT.1109.6095431.0001i_02785 822 NA 	 replication initiator protein A 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_022652188.1 	 NA	
PROT.1109.6095431.0001i_02786	PROT.1109.6095431.0001i_02786 639 NA 	 AAA family ATPase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_003092312.1 	 NA	
PROT.1109.6095431.0001i_02787	PROT.1109.6095431.0001i_02787 264 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_02788	PROT.1109.6095431.0001i_02788 558 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_006379346.1 	 NA	
PROT.1109.6095431.0001i_02789	PROT.1109.6095431.0001i_02789 588 NA 	 S26 family signal peptidase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_006379345.1 	 NA	
PROT.1109.6095431.0001i_02790	PROT.1109.6095431.0001i_02790 1995 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_034018426.1 	 NA	
PROT.1109.6095431.0001i_02791	PROT.1109.6095431.0001i_02791 702 NA 	 membrane integrity-associated transporter subunit PqiC 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_016487834.1 	 NA	
PROT.1109.6095431.0001i_02792	PROT.1109.6095431.0001i_02792 930 NA 	 MCE family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_034018428.1 	 NA	
PROT.1109.6095431.0001i_02793	PROT.1109.6095431.0001i_02793 822 NA 	 ATP-binding cassette domain-containing protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_023093371.1 	 NA	
PROT.1109.6095431.0001i_02794	PROT.1109.6095431.0001i_02794 1119 NA 	 ABC transporter permease 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_016487831.1 	 NA	
PROT.1109.6095431.0001i_02795	PROT.1109.6095431.0001i_02795 621 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_016487830.1 	 NA	
PROT.1109.6095431.0001i_02796	PROT.1109.6095431.0001i_02796 3105 NA 	 efflux RND transporter permease subunit 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_034018429.1 	 NA	
PROT.1109.6095431.0001i_02797	PROT.1109.6095431.0001i_02797 1167 NA 	 efflux RND transporter periplasmic adaptor subunit 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_034018430.1 	 NA	
PROT.1109.6095431.0001i_02798	PROT.1109.6095431.0001i_02798 642 NA 	 TetR/AcrR family transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068585663.1 	 NA	
PROT.1109.6095431.0001i_02799	PROT.1109.6095431.0001i_02799 774 NA 	 efflux transporter outer membrane subunit 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068576266.1 	 NA	
PROT.1109.6095431.0001i_02800	PROT.1109.6095431.0001i_02800 981 NA 	 IS5-like element ISPre2 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_010466230.1 	 NA	
PROT.1109.6095431.0001i_02801	PROT.1109.6095431.0001i_02801 531 NA 	 efflux transporter outer membrane subunit 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068576266.1 	 NA	
PROT.1109.6095431.0001i_02802	PROT.1109.6095431.0001i_02802 906 NA 	 LysR family transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_006378999.1 	 NA	
PROT.1109.6095431.0001i_02803	PROT.1109.6095431.0001i_02803 264 NA 	 EexN family lipoprotein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_016487824.1 	 NA	
PROT.1109.6095431.0001i_02804	PROT.1109.6095431.0001i_02804 318 NA 	 multidrug efflux SMR transporter 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_000539741.1 	 NA	
PROT.1109.6095431.0001i_02805	PROT.1109.6095431.0001i_02805 507 NA 	 type 1 glutamine amidotransferase domain-containing protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068584499.1 	 NA	
PROT.1109.6095431.0001i_02806	PROT.1109.6095431.0001i_02806 531 NA 	 polyketide cyclase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_034018433.1 	 NA	
PROT.1109.6095431.0001i_02807	PROT.1109.6095431.0001i_02807 906 NA 	 LysR family transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068580443.1 	 NA	
PROT.1109.6095431.0001i_02808	PROT.1109.6095431.0001i_02808 1998 NA 	 IncP-type conjugal transfer protein TraG 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823660.1 	 NA	
PROT.1109.6095431.0001i_02809	PROT.1109.6095431.0001i_02809 477 NA 	 CopG family transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_006378865.1 	 NA	
PROT.1109.6095431.0001i_02810	PROT.1109.6095431.0001i_02810 1080 trbB_1 	 P-type conjugative transfer ATPase TrbB 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_022652184.1 	 NA	
PROT.1109.6095431.0001i_02811	PROT.1109.6095431.0001i_02811 387 NA 	 TrbC/VirB2 family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_006378803.1 	 NA	
PROT.1109.6095431.0001i_02812	PROT.1109.6095431.0001i_02812 270 NA 	 VirB3 family type IV secretion system protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_006378802.1 	 NA	
PROT.1109.6095431.0001i_02813	PROT.1109.6095431.0001i_02813 2451 NA 	 conjugal transfer protein TrbE 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823661.1 	 NA	
PROT.1109.6095431.0001i_02814	PROT.1109.6095431.0001i_02814 744 trbJ_1 	 P-type conjugative transfer protein TrbJ 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068589609.1 	 NA	
PROT.1109.6095431.0001i_02815	PROT.1109.6095431.0001i_02815 327 NA 	 EexN family lipoprotein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_016487824.1 	 NA	
PROT.1109.6095431.0001i_02816	PROT.1109.6095431.0001i_02816 1368 trbL_1 	 P-type conjugative transfer protein TrbL 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_006378795.1 	 NA	
PROT.1109.6095431.0001i_02817	PROT.1109.6095431.0001i_02817 705 NA 	 conjugal transfer protein TrbF 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_006378793.1 	 NA	
PROT.1109.6095431.0001i_02818	PROT.1109.6095431.0001i_02818 993 trbG_1 	 P-type conjugative transfer protein TrbG 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823662.1 	 NA	
PROT.1109.6095431.0001i_02819	PROT.1109.6095431.0001i_02819 1284 NA 	 TrbI/VirB10 family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_016487820.1 	 NA	
PROT.1109.6095431.0001i_02820	PROT.1109.6095431.0001i_02820 246 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_006378741.1 	 NA	
PROT.1109.6095431.0001i_02969	PROT.1109.6095431.0001i_02969 483 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_03007	PROT.1109.6095431.0001i_03007 474 NA 	 OprD family porin 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068584324.1 	 NA	
PROT.1109.6095431.0001i_03008	PROT.1109.6095431.0001i_03008 1038 NA 	 IS630-like element ISPa47 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_011911785.1 	 NA	
PROT.1109.6095431.0001i_03009	PROT.1109.6095431.0001i_03009 807 NA 	 OprD family porin 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068584324.1 	 NA	
PROT.1109.6095431.0001i_03029	PROT.1109.6095431.0001i_03029 1038 NA 	 IS630-like element ISPa47 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_011911785.1 	 NA	
PROT.1109.6095431.0001i_03080	PROT.1109.6095431.0001i_03080 1542 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_03081	PROT.1109.6095431.0001i_03081 240 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_03082	PROT.1109.6095431.0001i_03082 462 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_141698149.1 	 NA	
PROT.1109.6095431.0001i_03083	PROT.1109.6095431.0001i_03083 219 NA 	 helix-turn-helix transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579981.1 	 NA	
PROT.1109.6095431.0001i_03084	PROT.1109.6095431.0001i_03084 483 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_03085	PROT.1109.6095431.0001i_03085 564 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823669.1 	 NA	
PROT.1109.6095431.0001i_03086	PROT.1109.6095431.0001i_03086 1509 NA 	 IS21-like element ISPpu27 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_115284415.1 	 NA	
PROT.1109.6095431.0001i_03087	PROT.1109.6095431.0001i_03087 804 NA 	 ATP-binding protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300922.1 	 NA	
PROT.1109.6095431.0001i_03089	PROT.1109.6095431.0001i_03089 663 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_03090	PROT.1109.6095431.0001i_03090 1371 NA 	 FAD-dependent oxidoreductase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068586283.1 	 NA	
PROT.1109.6095431.0001i_03092	PROT.1109.6095431.0001i_03092 633 NA 	 TetR/AcrR family transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_083236042.1 	 NA	
PROT.1109.6095431.0001i_03100	PROT.1109.6095431.0001i_03100 417 NA 	 DEAD/DEAH box helicase family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068585359.1 	 NA	
PROT.1109.6095431.0001i_03101	PROT.1109.6095431.0001i_03101 543 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_03102	PROT.1109.6095431.0001i_03102 693 NA 	 IS5-like element ISPre2 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_010466230.1 	 NA	
PROT.1109.6095431.0001i_03103	PROT.1109.6095431.0001i_03103 222 NA 	 IS5-like element ISPre2 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_010466230.1 	 NA	
PROT.1109.6095431.0001i_03104	PROT.1109.6095431.0001i_03104 342 NA 	 transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823670.1 	 NA	
PROT.1109.6095431.0001i_03105	PROT.1109.6095431.0001i_03105 768 NA 	 MCE family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823671.1 	 NA	
PROT.1109.6095431.0001i_03106	PROT.1109.6095431.0001i_03106 561 NA 	 MCE family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823671.1 	 NA	
PROT.1109.6095431.0001i_03107	PROT.1109.6095431.0001i_03107 1041 NA 	 MCE family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823683.1 	 NA	
PROT.1109.6095431.0001i_03110	PROT.1109.6095431.0001i_03110 1209 NA 	 multidrug efflux RND transporter permease subunit 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823684.1 	 NA	
PROT.1109.6095431.0001i_03111	PROT.1109.6095431.0001i_03111 552 NA 	 multidrug efflux RND transporter permease subunit 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823684.1 	 NA	
PROT.1109.6095431.0001i_03112	PROT.1109.6095431.0001i_03112 1257 NA 	 multidrug efflux RND transporter permease subunit 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823684.1 	 NA	
PROT.1109.6095431.0001i_03113	PROT.1109.6095431.0001i_03113 435 NA 	 IS5-like element ISPre2 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_010466230.1 	 NA	
PROT.1109.6095431.0001i_03114	PROT.1109.6095431.0001i_03114 252 NA 	 IS5-like element ISPre2 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_010466230.1 	 NA	
PROT.1109.6095431.0001i_03115	PROT.1109.6095431.0001i_03115 327 NA 	 IS5-like element ISPre2 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_010466230.1 	 NA	
PROT.1109.6095431.0001i_03116	PROT.1109.6095431.0001i_03116 126 NA 	 efflux RND transporter permease subunit 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823674.1 	 NA	
PROT.1109.6095431.0001i_03118	PROT.1109.6095431.0001i_03118 444 NA 	 IS630-like element ISPa47 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_011911785.1 	 NA	
PROT.1109.6095431.0001i_03119	PROT.1109.6095431.0001i_03119 351 NA 	 IS630-like element ISPa47 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_011911785.1 	 NA	
PROT.1109.6095431.0001i_03136	PROT.1109.6095431.0001i_03136 183 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_03139	PROT.1109.6095431.0001i_03139 276 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_03141	PROT.1109.6095431.0001i_03141 189 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_03142	PROT.1109.6095431.0001i_03142 981 NA 	 IS5-like element ISPre2 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_010466230.1 	 NA	
PROT.1109.6095431.0001i_03143	PROT.1109.6095431.0001i_03143 966 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_03145	PROT.1109.6095431.0001i_03145 624 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_03148	PROT.1109.6095431.0001i_03148 981 NA 	 IS5-like element ISPre2 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_010466230.1 	 NA	
PROT.1109.6095431.0001i_03149	PROT.1109.6095431.0001i_03149 213 NA 	 LysR family transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068588138.1 	 NA	
PROT.1109.6095431.0001i_03161	PROT.1109.6095431.0001i_03161 171 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_03164	PROT.1109.6095431.0001i_03164 981 NA 	 IS5-like element ISPre2 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_010466230.1 	 NA	
PROT.1109.6095431.0001i_03178	PROT.1109.6095431.0001i_03178 1047 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_03180	PROT.1109.6095431.0001i_03180 1410 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_03181	PROT.1109.6095431.0001i_03181 237 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_03183	PROT.1109.6095431.0001i_03183 600 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_03281	PROT.1109.6095431.0001i_03281 543 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_03304	PROT.1109.6095431.0001i_03304 1038 NA 	 IS630-like element ISPa47 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_011911785.1 	 NA	
PROT.1109.6095431.0001i_03555	PROT.1109.6095431.0001i_03555 3891 NA 	 AAA family ATPase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823688.1 	 NA	
PROT.1109.6095431.0001i_03694	PROT.1109.6095431.0001i_03694 774 NA 	 HNH endonuclease 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_141698296.1 	 NA	
PROT.1109.6095431.0001i_03745	PROT.1109.6095431.0001i_03745 258 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_03746	PROT.1109.6095431.0001i_03746 1065 NA 	 arginase family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068588764.1 	 NA	
PROT.1109.6095431.0001i_03747	PROT.1109.6095431.0001i_03747 663 NA 	 2OG-Fe(II) oxygenase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068588767.1 	 NA	
PROT.1109.6095431.0001i_03748	PROT.1109.6095431.0001i_03748 702 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_03749	PROT.1109.6095431.0001i_03749 1185 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_03750	PROT.1109.6095431.0001i_03750 1143 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_03751	PROT.1109.6095431.0001i_03751 195 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_03752	PROT.1109.6095431.0001i_03752 201 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_03754	PROT.1109.6095431.0001i_03754 324 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_03812	PROT.1109.6095431.0001i_03812 618 NA 	 helix-turn-helix domain-containing protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823694.1 	 NA	
PROT.1109.6095431.0001i_03813	PROT.1109.6095431.0001i_03813 180 NA 	 ABC transporter ATP-binding protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823650.1 	 NA	
PROT.1109.6095431.0001i_03814	PROT.1109.6095431.0001i_03814 1029 NA 	 IS30-like element ISPsp8 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_058182715.1 	 NA	
PROT.1109.6095431.0001i_03866	PROT.1109.6095431.0001i_03866 1029 NA 	 IS30-like element ISPsp8 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_058182715.1 	 NA	
PROT.1109.6095431.0001i_03937	PROT.1109.6095431.0001i_03937 546 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_03938	PROT.1109.6095431.0001i_03938 636 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_03943	PROT.1109.6095431.0001i_03943 1146 NA 	 fimbrial protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823749.1 	 NA	
PROT.1109.6095431.0001i_03984	PROT.1109.6095431.0001i_03984 597 NA 	 Ycf48-like protein 	 NA 	 similar to AA sequence:UniProtKB:Q8DI95 	 NA	
PROT.1109.6095431.0001i_04019	PROT.1109.6095431.0001i_04019 981 NA 	 IS5-like element ISPre2 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_010466230.1 	 NA	
PROT.1109.6095431.0001i_04020	PROT.1109.6095431.0001i_04020 981 NA 	 IS5-like element ISPre2 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_010466230.1 	 NA	
PROT.1109.6095431.0001i_04039	PROT.1109.6095431.0001i_04039 1344 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04040	PROT.1109.6095431.0001i_04040 582 NA 	 phage tail protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068589034.1 	 NA	
PROT.1109.6095431.0001i_04041	PROT.1109.6095431.0001i_04041 378 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04042	PROT.1109.6095431.0001i_04042 750 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04049	PROT.1109.6095431.0001i_04049 2571 NA 	 phage tail tape measure protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068589055.1 	 NA	
PROT.1109.6095431.0001i_04051	PROT.1109.6095431.0001i_04051 579 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04058	PROT.1109.6095431.0001i_04058 333 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068589076.1 	 NA	
PROT.1109.6095431.0001i_04059	PROT.1109.6095431.0001i_04059 333 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04060	PROT.1109.6095431.0001i_04060 924 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04061	PROT.1109.6095431.0001i_04061 1107 NA 	 peptidase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068589081.1 	 NA	
PROT.1109.6095431.0001i_04062	PROT.1109.6095431.0001i_04062 804 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04066	PROT.1109.6095431.0001i_04066 1329 NA 	 terminase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_141698269.1 	 NA	
